이름,위도,경도,좌표정보(X),좌표정보(Y),속성
충무로역.매일경제,37.56167918,126.9932423,,,버스 정류소
을지로입구역.광교,37.56755438,126.9826166,,,버스 정류소
신당파인힐하나유보라,37.5649352,127.0263049,,,버스 정류소
명동국민은행앞,37.56453883,126.9823844,,,버스 정류소
남산북측순환로입구,37.55069541,126.9988082,,,버스 정류소
신당동삼성아파트,37.55854303,127.0188187,,,버스 정류소
신당동대우푸르지오,37.55845685,127.0188856,,,버스 정류소
황학동주민센터,37.5668592,127.0235249,,,버스 정류소
신당초등학교앞,37.56453352,127.0239588,,,버스 정류소
금호베스트빌.래미안하이베르,37.56155246,127.0241114,,,버스 정류소
금호베스트빌.래미안하이베르,37.56222856,127.0242474,,,버스 정류소
신당초등학교,37.56428733,127.024189,,,버스 정류소
서대문경찰서.농협은행.유관순활동터,37.56522592,126.9673852,,,버스 정류소
교육연구정보원,37.5545554,126.9802378,,,버스 정류소
방산종합시장,37.56781113,127.0020488,,,버스 정류소
황학동롯데캐슬,37.571708,127.022163,,,버스 정류소
광희문.광희동사거리,37.56447743,127.0086314,,,버스 정류소
광희문.광희동사거리,37.56446506,127.0094022,,,버스 정류소
황학동롯데캐슬,37.5709473,127.0233572,,,버스 정류소
한국은행.신세계앞,37.5613424,126.9793091,,,버스 정류소
서울기동대.광희초등학교,37.56796267,127.0145779,,,버스 정류소
동대문디자인플라자,37.56786145,127.0120087,,,버스 정류소
서대문역사거리.농협중앙회,37.56782041,126.9687629,,,버스 정류소
서울스퀘어앞,37.5553185,126.9727847,,,버스 정류소
북창동.남대문시장,37.56080669,126.9769401,,,버스 정류소
힐튼호텔,37.55620386,126.976653,,,버스 정류소
힐튼호텔,37.5566056,126.9766122,,,버스 정류소
시청앞.덕수궁,37.56621596,126.9770031,,,버스 정류소
남대문세무서.국가인권위원회,37.56507984,126.9876802,,,버스 정류소
장충문화체육센터.권기옥활동터,37.56018141,127.002722,,,버스 정류소
남산1호터널,37.55741998,126.9922686,,,버스 정류소
약수역.3.6호선,37.55264611,127.0123678,,,버스 정류소
조선일보,37.56884959,126.976884,,,버스 정류소
시청역,37.56564001,126.9770214,,,버스 정류소
삼성본관앞,37.56245975,126.976218,,,버스 정류소
서울역,37.55823923,126.9715279,,,버스 정류소
숭례문앞,37.56270204,126.9765232,,,버스 정류소
프레스센터,37.56735756,126.9772623,,,버스 정류소
신당역하나은행,37.56546491,127.0216023,,,버스 정류소
염천교,37.55980481,126.9711214,,,버스 정류소
중림동입구.서소문성지역사박물관,37.55847699,126.9692025,,,버스 정류소
서울역서부,37.5564711,126.9691874,,,버스 정류소
한국경제신문사,37.56089625,126.9678307,,,버스 정류소
신금호파크자이아파트후문,37.55532872,127.017221,,,버스 정류소
응봉근린공원.금호산,37.55378195,127.0170284,,,버스 정류소
서울방송고등학교.남산타운아파트,37.54958456,127.0124077,,,버스 정류소
서울방송고등학교.남산타운아파트,37.54951466,127.0124032,,,버스 정류소
중구청소년수련관.남산타운2상가,37.55165437,127.0124254,,,버스 정류소
중구청소년수련관.남산타운2상가,37.55175146,127.0122639,,,버스 정류소
약수시장.초록마을앞,37.55157405,127.0107281,,,버스 정류소
약수지구대,37.5526433,127.0121565,,,버스 정류소
시청광장,37.56523615,126.9786406,,,버스 정류소
서울역,37.5581582,126.9715525,,,버스 정류소
서울역,37.55797308,126.9718191,,,버스 정류소
광화문,37.56894385,126.9768787,,,버스 정류소
덕수궁,37.56556298,126.9770151,,,버스 정류소
남대문시장,37.56087347,126.9755942,,,버스 정류소
명동,37.56080086,126.9856123,,,버스 정류소
남산골한옥마을,37.56099103,126.9924381,,,버스 정류소
앰버서더호텔,37.56046735,127.0026978,,,버스 정류소
신라호텔,37.55827679,127.0055119,,,버스 정류소
동대문디자인플라자.동대문시장,37.5669229,127.0084315,,,버스 정류소
서울애니메이션센터,37.55850887,126.9872914,,,버스 정류소
남산케이블카,37.55509875,126.9836407,,,버스 정류소
동대문디자인프라자,37.56777658,127.0091027,,,버스 정류소
방산.중부시장,37.56676393,126.9994493,,,버스 정류소
을지로3가,37.56641507,126.9923357,,,버스 정류소
을지로입구,37.56606685,126.9810021,,,버스 정류소
명동입구,37.56420185,126.9822881,,,버스 정류소
신당동중앙시장,37.56570154,127.0194187,,,버스 정류소
남산오르미,37.55818621,126.9831016,,,버스 정류소
한강대교북단.LG유플러스,37.52410097,126.9631731,,,버스 정류소
한강대교북단.LG유플러스,37.52433384,126.9631384,,,버스 정류소
신용산역,37.52728043,126.9661444,,,버스 정류소
신용산역,37.52793675,126.9666335,,,버스 정류소
KT용산지사,37.53153459,126.9701706,,,버스 정류소
KT용산지사,37.53211955,126.9704504,,,버스 정류소
삼각지역,37.53531884,126.973935,,,버스 정류소
삼각지역,37.5359959,126.97408,,,버스 정류소
숙대입구역,37.54329912,126.9725585,,,버스 정류소
숙대입구역,37.54375365,126.972218,,,버스 정류소
갈월동,37.55098259,126.9721834,,,버스 정류소
갈월동,37.5495342,126.9716892,,,버스 정류소
남영역,37.54202049,126.9719241,,,버스 정류소
남영역,37.54186211,126.9716413,,,버스 정류소
신용산역3번출구,37.52875698,126.9673239,,,버스 정류소
한강대교북단,37.52525009,126.9640057,,,버스 정류소
서계동,37.55245413,126.9692316,,,버스 정류소
서계동,37.55168113,126.9692934,,,버스 정류소
청파동,37.54880497,126.9700369,,,버스 정류소
청파시장,37.54868271,126.969914,,,버스 정류소
숙대입구역.청파동주민센터,37.54535516,126.9705684,,,버스 정류소
숙대입구역.청파동주민센터,37.5454324,126.9704155,,,버스 정류소
남영역,37.54086882,126.9708519,,,버스 정류소
남영역,37.54057005,126.9707134,,,버스 정류소
용산전자상가17동,37.53376181,126.9660304,,,버스 정류소
용산전자상가19동,37.53358563,126.9654657,,,버스 정류소
용산전자상가10동,37.5332514,126.9619675,,,버스 정류소
용산전자상가12동,37.53315349,126.9622315,,,버스 정류소
용산전자상가.전자랜드,37.53293333,126.9585131,,,버스 정류소
용산전자상가.전자랜드,37.53300315,126.9582513,,,버스 정류소
원효대교북단,37.53202266,126.9559097,,,버스 정류소
용산경찰서,37.54050928,126.9691782,,,버스 정류소
용산경찰서,37.540206,126.969018,,,버스 정류소
용산꿈나무종합타운.원효로우체국,37.53861829,126.966923,,,버스 정류소
용산e편한세상,37.53746887,126.9653047,,,버스 정류소
남정초등학교,37.53645236,126.9635192,,,버스 정류소
원효로2가,37.53625153,126.962976,,,버스 정류소
원효로2가사거리,37.53504971,126.9609925,,,버스 정류소
원효로3가,37.53405373,126.958172,,,버스 정류소
원효로3가,37.53393879,126.9582384,,,버스 정류소
용암초등학교입구.이태원주공아파트,37.54376457,126.9886109,,,버스 정류소
이태원동남산대림아파트.용산동아파트,37.53974646,126.9873586,,,버스 정류소
용산한신아파트,37.53978771,126.9871848,,,버스 정류소
해방촌,37.53770971,126.9865965,,,버스 정류소
국군재정관리단,37.53712103,126.9868243,,,버스 정류소
용산구청.크라운호텔,37.53025072,126.991106,,,버스 정류소
용산구청.크라운호텔,37.52961444,126.9911952,,,버스 정류소
한강중학교,37.52537977,126.9920733,,,버스 정류소
한강중학교앞,37.52457341,126.9925857,,,버스 정류소
서빙고역1번출구,37.5200511,126.989474,,,버스 정류소
장충단로입구,37.54572913,127.0024196,,,버스 정류소
남산예술원,37.54432965,127.0021239,,,버스 정류소
서울중부기술교육원.블루스퀘어,37.54152715,127.0034717,,,버스 정류소
서울시중부기술교육원.블루스퀘어,37.54134464,127.0034059,,,버스 정류소
순천향대학병원,37.53638982,127.0056119,,,버스 정류소
순천향대학병원,37.53556443,127.0061932,,,버스 정류소
순천향대학병원,37.53587434,127.0056811,,,버스 정류소
순천향대학병원.한남오거리,37.535247,127.006068,,,버스 정류소
한남5거리,37.531398,127.009314,,,버스 정류소
남산도서관,37.55224263,126.981555,,,버스 정류소
남산도서관,37.55214891,126.981119,,,버스 정류소
후암약수터,37.54852147,126.984251,,,버스 정류소
후암약수터,37.54841966,126.9842345,,,버스 정류소
보성여중고입구,37.54635683,126.9858231,,,버스 정류소
보성여중고입구,37.54634193,126.9856663,,,버스 정류소
남산체육관,37.54265586,126.9927887,,,버스 정류소
남산체육관,37.54259906,126.9929199,,,버스 정류소
하얏트호텔,37.54157513,126.9961895,,,버스 정류소
하얏트호텔,37.54090569,126.9973174,,,버스 정류소
용마루고개(서울자동차고등학교),37.54062158,126.9584548,,,버스 정류소
용마루고개.효창파크푸르지오아파트,37.5404113,126.9586242,,,버스 정류소
효창공원앞역,37.53925541,126.9620555,,,버스 정류소
효창공원앞역,37.53915856,126.9618767,,,버스 정류소
용산꿈나무종합타운.보건분소,37.53844127,126.9650058,,,버스 정류소
용산꿈나무종합타운.보건분소,37.53839786,126.9646409,,,버스 정류소
원효로제1동주민센터,37.53770073,126.967228,,,버스 정류소
전쟁기념관,37.53470007,126.9768601,,,버스 정류소
전쟁기념관,37.53457463,126.9773315,,,버스 정류소
녹사평역,37.53501166,126.9853358,,,버스 정류소
녹사평역,37.53487494,126.9852968,,,버스 정류소
용산구청.이태원시장,37.53432488,126.990604,,,버스 정류소
용산구청.이태원시장,37.53417373,126.989895,,,버스 정류소
이태원역1번출구.해밀턴호텔,37.53446857,126.9930005,,,버스 정류소
이태원역4번출구.해밀턴호텔,37.53436847,126.9931455,,,버스 정류소
이태원119안전센터,37.53470171,126.9966406,,,버스 정류소
이태원119안전센터,37.5346195,126.9971891,,,버스 정류소
한남동새마을금고,37.53682618,127.0003535,,,버스 정류소
한남동주민센터,37.53678128,127.0004699,,,버스 정류소
한강진역.블루스퀘어,37.540824,127.001855,,,버스 정류소
한강진역.블루스퀘어,37.54089014,127.0018625,,,버스 정류소
서울역,37.55366926,126.9738393,,,버스 정류소
후암3거리,37.55254613,126.9766064,,,버스 정류소
후암시장,37.55069627,126.9771088,,,버스 정류소
후암시장,37.5497318,126.977458,,,버스 정류소
용산중고,37.54691722,126.9781323,,,버스 정류소
용산중고,37.54677629,126.9782682,,,버스 정류소
후암동종점,37.546667,126.980983,,,버스 정류소
용산중고,37.54575477,126.9774098,,,버스 정류소
남영동주민센터,37.54575112,126.976752,,,버스 정류소
남영동주민센터,37.54546136,126.9750333,,,버스 정류소
남영우체국,37.54522536,126.973242,,,버스 정류소
남영우체국,37.54530237,126.973513,,,버스 정류소
한남시범아파트,37.53798026,127.0124044,,,버스 정류소
한남시범아파트,37.53769962,127.012609,,,버스 정류소
한남동,37.53389019,127.0084622,,,버스 정류소
한남동,37.53386124,127.0086171,,,버스 정류소
이촌동동부센트레빌,37.52153239,126.9661333,,,버스 정류소
이촌동두산위브트레지움.한강대우아파트,37.52141786,126.9677714,,,버스 정류소
이촌1동충신교회앞,37.5212753,126.9683478,,,버스 정류소
이촌동한가람아파트.이촌역,37.52057097,126.9718436,,,버스 정류소
이촌동한강맨션.이촌역,37.520152,126.9729005,,,버스 정류소
신용산초등학교,37.51971589,126.9745673,,,버스 정류소
신용산초등학교,37.51913063,126.9761464,,,버스 정류소
이촌동강촌아파트,37.51875828,126.9775801,,,버스 정류소
이촌동점보아파트,37.51840717,126.9783905,,,버스 정류소
이촌동현대아파트,37.51793053,126.9807832,,,버스 정류소
금강병원.반도아파트,37.51781585,126.9811388,,,버스 정류소
서빙고신동아아파트,37.51789343,126.9851958,,,버스 정류소
서빙고신동아아파트,37.51748785,126.9854598,,,버스 정류소
만리동고개,37.55176051,126.9629154,,,버스 정류소
손기정체육공원,37.55432342,126.9663551,,,버스 정류소
숙대입구역,37.54441431,126.9706845,,,버스 정류소
남영역,37.54221885,126.9707704,,,버스 정류소
숙명여대도서관앞,37.5448673,126.9672274,,,버스 정류소
숙명여대도서관앞,37.54493913,126.9664724,,,버스 정류소
숙명여대정문,37.54507381,126.9640837,,,버스 정류소
숙명여대정문,37.5451985,126.9642961,,,버스 정류소
숙명여대후문.이봉창활동터,37.54581797,126.963225,,,버스 정류소
효창공원후문,37.54679509,126.9625091,,,버스 정류소
한겨레신문사입구,37.54593888,126.9591522,,,버스 정류소
대한노인회,37.54358847,126.95772,,,버스 정류소
효창운동장.효창동주민센터,37.54216341,126.9617445,,,버스 정류소
국민은행효창동지점,37.54162305,126.9621577,,,버스 정류소
서울금양초등학교.국민은행효창동지점,37.54125875,126.9619527,,,버스 정류소
효창공원역,37.53880784,126.9609781,,,버스 정류소
도원삼성래미안아파트,37.53972239,126.9574054,,,버스 정류소
도원삼성래미안아파트,37.53964483,126.9572214,,,버스 정류소
중앙하이츠빌라앞,37.5380568,126.9600452,,,버스 정류소
중앙하이츠빌라앞,37.53787271,126.960029,,,버스 정류소
용문시장,37.53663042,126.9607349,,,버스 정류소
용문시장,37.53594669,126.9612722,,,버스 정류소
용산전자상가입구,37.53453477,126.9621315,,,버스 정류소
