명칭,지번주소,도로명주소,GRS80TM_X,GRS80TM_Y,latitude,longitude,Station_ID,Station_line,Area,구분(보류),주소(혼재)
시민공원(문화창작지대),,,,,37.458335,126.681192,3219,인천2호선,,지하철,
주안,,,,,37.464992,126.679098,3218,인천2호선,,지하철,
주안국가산단,,,,,37.473703,126.68113,3217,인천2호선,,지하철,
가재울,,,,,37.484192,126.683673,3216,인천2호선,,지하철,
인천가좌,,,,,37.4897,126.675208,3215,인천2호선,,지하철,
서부여성회관,,,,,37.500168,126.675795,3214,인천2호선,,지하철,
석남(거북시장),,,,,37.506193,126.676203,3213,인천2호선,,지하철,
가정중앙시장,,,,,37.517054,126.676672,3212,인천2호선,,지하철,
가정(루원시티),,,,,37.524649,126.675539,3211,인천2호선,,지하철,
서구청,,,,,37.543742,126.676787,3210,인천2호선,,지하철,
아시아드경기장(공촌사거리),,,,,37.5517,126.677122,3209,인천2호선,,지하철,
검바위,,,,,37.561405,126.677566,3208,인천2호선,,지하철,
검암,,,,,37.56866,126.675687,3207,인천2호선,,지하철,
독정,,,,,37.585212,126.675844,3206,인천2호선,,지하철,
완정,,,,,37.592928,126.673203,3205,인천2호선,,지하철,
마전,,,,,37.597566,126.666998,3204,인천2호선,,지하철,
검단사거리,,,,,37.60185,126.657108,3203,인천2호선,,지하철,
왕길,,,,,37.59518,126.642696,3202,인천2호선,,지하철,
검단오류(검단산업단지),,,,,37.594877,126.627178,3201,인천2호선,,지하철,
송도달빛축제공원,,,,,37.407143,126.62597,3139,인천1호선,,지하철,
국제업무지구,,,,,37.399907,126.630347,3138,인천1호선,,지하철,
센트럴파크,,,,,37.393054,126.634729,3137,인천1호선,,지하철,
인천대입구,,,,,37.386007,126.639484,3136,인천1호선,,지하철,
지식정보단지,,,,,37.378384,126.645168,3135,인천1호선,,지하철,
테크노파크,,,,,37.382268,126.656365,3134,인천1호선,,지하철,
캠퍼스타운,,,,,37.387855,126.661673,3133,인천1호선,,지하철,
동막,,,,,37.397878,126.674005,3132,인천1호선,,지하철,
동춘,,,,,37.404737,126.681015,3131,인천1호선,,지하철,
원인재,,,,,37.412333,126.687869,3130,인천1호선,,지하철,
신연수,,,,,37.41804,126.693863,3129,인천1호선,,지하철,
선학,,,,,37.426684,126.698863,3128,인천1호선,,지하철,
문학경기장,,,,,37.434935,126.698579,3127,인천1호선,,지하철,
인천터미널,,,,,37.442383,126.699706,3126,인천1호선,,지하철,
예술회관,,,,,37.449396,126.701012,3125,인천1호선,,지하철,
인천시청,,,,,37.457263,126.702143,3124,인천1호선,,지하철,
간석오거리,,,,,37.467048,126.707938,3123,인천1호선,,지하철,
부평삼거리,,,,,37.477679,126.710208,3122,인천1호선,,지하철,
동수,,,,,37.485312,126.718247,3121,인천1호선,,지하철,
부평,,,,,37.490535,126.723453,3120,인천1호선,,지하철,
부평시장,,,,,37.498383,126.722244,3119,인천1호선,,지하철,
부평구청,,,,,37.508407,126.720555,3118,인천1호선,,지하철,
갈산,,,,,37.517268,126.721514,3117,인천1호선,,지하철,
작전,,,,,37.530415,126.722527,3116,인천1호선,,지하철,
경인교대입구,,,,,37.538157,126.722597,3115,인천1호선,,지하철,
계산,,,,,37.543238,126.728128,3114,인천1호선,,지하철,
임학,,,,,37.545059,126.738665,3113,인천1호선,,지하철,
박촌,,,,,37.553703,126.745077,3112,인천1호선,,지하철,
귤현,,,,,37.566379,126.742654,3111,인천1호선,,지하철,
계양,,,,,37.571449,126.73578,3110,인천1호선,,지하철,
남위례,,,,,37.4624,127.13977,2828,8호선,,지하철,
모란,,,,,37.433824,127.129837,2827,8호선,,지하철,
수진,,,,,37.437428,127.140722,2826,8호선,,지하철,
신흥,,,,,37.440918,127.147564,2825,8호선,,지하철,
단대오거리,,,,,37.44521,127.156866,2824,8호선,,지하철,
남한산성입구(성남법원.검찰청),,,,,37.451535,127.159816,2823,8호선,,지하철,
산성,,,,,37.457122,127.149908,2822,8호선,,지하철,
복정,,,,,37.471052,127.126732,2821,8호선,,지하철,
장지,,,,,37.478703,127.126191,2820,8호선,,지하철,
문정,,,,,37.485855,127.1225,2819,8호선,,지하철,
가락시장,,,,,37.492888,127.118398,2818,8호선,,지하철,
송파,,,,,37.499703,127.112183,2817,8호선,,지하철,
석촌,,,,,37.505557,127.106832,2816,8호선,,지하철,
잠실(송파구청),,,,,37.514692,127.104338,2815,8호선,,지하철,
몽촌토성(평화의문),,,,,37.517409,127.112359,2814,8호선,,지하철,
강동구청,,,,,37.530341,127.120508,2813,8호선,,지하철,
천호(풍납토성),,,,,37.538113,127.123254,2812,8호선,,지하철,
암사,,,,,37.55021,127.127562,2811,8호선,,지하철,
부평구청,,,,,37.507394,126.721599,2761,7호선,,지하철,
굴포천,,,,,37.506997,126.73128,2760,7호선,,지하철,
삼산체육관,,,,,37.506411,126.742153,2759,7호선,,지하철,
상동,,,,,37.505781,126.753083,2758,7호선,,지하철,
부천시청,,,,,37.504631,126.763538,2757,7호선,,지하철,
신중동,,,,,37.503048,126.77596,2756,7호선,,지하철,
춘의,,,,,37.503663,126.787036,2755,7호선,,지하철,
부천종합운동장,,,,,37.50538,126.797337,2754,7호선,,지하철,
까치울,,,,,37.506207,126.810939,2753,7호선,,지하철,
온수(성공회대입구),,,,,37.492092,126.823023,2752,7호선,,지하철,
천왕,,,,,37.486637,126.838713,2751,7호선,,지하철,
광명사거리,,,,,37.479252,126.854876,2750,7호선,,지하철,
철산,,,,,37.47605,126.867911,2749,7호선,,지하철,
가산디지털단지,,,,,37.480338,126.882656,2748,7호선,,지하철,
남구로,,,,,37.486056,126.887249,2747,7호선,,지하철,
대림(구로구청),,,,,37.493013,126.897075,2746,7호선,,지하철,
신풍,,,,,37.50008,126.90993,2745,7호선,,지하철,
보라매,,,,,37.499872,126.920428,2744,7호선,,지하철,
신대방삼거리,,,,,37.499701,126.928276,2743,7호선,,지하철,
장승배기,,,,,37.504898,126.93915,2742,7호선,,지하철,
상도,,,,,37.502834,126.94791,2741,7호선,,지하철,
숭실대입구(살피재),,,,,37.496029,126.953822,2740,7호선,,지하철,
남성,,,,,37.484596,126.971251,2739,7호선,,지하철,
이수,,,,,37.485196,126.981605,2738,7호선,,지하철,
내방,,,,,37.487618,126.993513,2737,7호선,,지하철,
고속터미널,,,,,37.503367,127.005068,2736,7호선,,지하철,
반포,,,,,37.508178,127.011727,2735,7호선,,지하철,
논현,,,,,37.511093,127.021415,2734,7호선,,지하철,
학동,,,,,37.514229,127.031656,2733,7호선,,지하철,
강남구청,,,,,37.517179,127.041255,2732,7호선,,지하철,
청담,,,,,37.519365,127.05335,2731,7호선,,지하철,
뚝섬유원지,,,,,37.53154,127.066704,2730,7호선,,지하철,
건대입구,,,,,37.540786,127.071011,2729,7호선,,지하철,
어린이대공원(세종대),,,,,37.548014,127.074658,2728,7호선,,지하철,
군자(능동),,,,,37.556897,127.079338,2727,7호선,,지하철,
중곡,,,,,37.565923,127.08432,2726,7호선,,지하철,
용마산,,,,,37.573647,127.086727,2725,7호선,,지하철,
사가정,,,,,37.580894,127.088478,2724,7호선,,지하철,
면목,,,,,37.588579,127.087503,2723,7호선,,지하철,
상봉(시외버스터미널),,,,,37.595577,127.085716,2722,7호선,,지하철,
중화,,,,,37.602545,127.079264,2721,7호선,,지하철,
먹골,,,,,37.610637,127.077725,2720,7호선,,지하철,
태릉입구,,,,,37.618294,127.075397,2719,7호선,,지하철,
공릉(서울과학기술대),,,,,37.625742,127.072896,2718,7호선,,지하철,
하계,,,,,37.636352,127.06799,2717,7호선,,지하철,
중계,,,,,37.644583,127.064303,2716,7호선,,지하철,
노원,,,,,37.654836,127.060462,2715,7호선,,지하철,
마들,,,,,37.66494,127.057675,2714,7호선,,지하철,
수락산,,,,,37.67785,127.055315,2713,7호선,,지하철,
도봉산,,,,,37.689241,127.046509,2712,7호선,,지하철,
장암,,,,,37.700109,127.053196,2711,7호선,,지하철,
신내,,,,,37.613174,127.102231,2649,6호선,,지하철,
봉화산(서울의료원),,,,,37.617283,127.091401,2648,6호선,,지하철,
화랑대(서울여대입구),,,,,37.620064,127.084689,2647,6호선,,지하철,
태릉입구,,,,,37.617338,127.074735,2646,6호선,,지하철,
석계,,,,,37.614872,127.065595,2645,6호선,,지하철,
돌곶이,,,,,37.610537,127.056431,2644,6호선,,지하철,
상월곡(한국과학기술연구원),,,,,37.606377,127.048491,2643,6호선,,지하철,
월곡(동덕여대),,,,,37.601948,127.041518,2642,6호선,,지하철,
고려대(종암),,,,,37.590508,127.036296,2641,6호선,,지하철,
안암(고대병원앞),,,,,37.586272,127.029005,2640,6호선,,지하철,
보문,,,,,37.585274,127.019351,2639,6호선,,지하철,
창신,,,,,37.579661,127.015241,2638,6호선,,지하철,
동묘앞,,,,,37.572279,127.015653,2637,6호선,,지하철,
신당,,,,,37.566154,127.016146,2636,6호선,,지하철,
청구,,,,,37.560608,127.013986,2635,6호선,,지하철,
약수,,,,,37.554263,127.010358,2634,6호선,,지하철,
버티고개,,,,,37.548013,127.007055,2633,6호선,,지하철,
한강진,,,,,37.539631,127.001725,2632,6호선,,지하철,
이태원,,,,,37.534488,126.994302,2631,6호선,,지하철,
녹사평(용산구청),,,,,37.534675,126.986695,2630,6호선,,지하철,
삼각지,,,,,37.535534,126.974032,2629,6호선,,지하철,
효창공원앞,,,,,37.539233,126.961384,2628,6호선,,지하철,
공덕,,,,,37.543555,126.951678,2627,6호선,,지하철,
대흥(서강대앞),,,,,37.547771,126.942069,2626,6호선,,지하철,
광흥창(서강),,,,,37.547456,126.931993,2625,6호선,,지하철,
상수,,,,,37.547716,126.922852,2624,6호선,,지하철,
합정,,,,,37.549209,126.913366,2623,6호선,,지하철,
망원,,,,,37.556094,126.910052,2622,6호선,,지하철,
마포구청,,,,,37.563515,126.903343,2621,6호선,,지하철,
월드컵경기장(성산),,,,,37.569532,126.899298,2620,6호선,,지하철,
디지털미디어시티,,,,,37.576108,126.901391,2619,6호선,,지하철,
증산(명지대앞),,,,,37.583876,126.909645,2618,6호선,,지하철,
새절(신사),,,,,37.591148,126.913629,2617,6호선,,지하철,
구산,,,,,37.611377,126.91727,2616,6호선,,지하철,
연신내,,,,,37.618636,126.920625,2615,6호선,,지하철,
독바위,,,,,37.618456,126.933031,2614,6호선,,지하철,
불광,,,,,37.610873,126.92939,2613,6호선,,지하철,
역촌,,,,,37.606021,126.922744,2612,6호선,,지하철,
응암,,,,,37.598605,126.915577,2611,6호선,,지하철,
하남시청(덕풍-신장),,,,,37.54205,127.20612,2566,5호선,,지하철,
하남검단산,,,,,37.53972,127.22345,2565,5호선,,지하철,
하남풍산,,,,,37.552034,127.203864,2564,5호선,,지하철,
미사,,,,,37.560927,127.193877,2563,5호선,,지하철,
강일,,,,,37.55749,127.17593,2562,5호선,,지하철,
마천,,,,,37.49499,127.152781,2561,5호선,,지하철,
거여,,,,,37.493105,127.14415,2560,5호선,,지하철,
개롱,,,,,37.498079,127.13482,2559,5호선,,지하철,
오금,,,,,37.502057,127.127938,2558,5호선,,지하철,
방이,,,,,37.508857,127.126133,2557,5호선,,지하철,
올림픽공원(한국체대),,,,,37.516201,127.130923,2556,5호선,,지하철,
둔촌동,,,,,37.527788,127.136248,2555,5호선,,지하철,
상일동,,,,,37.556712,127.166417,2554,5호선,,지하철,
고덕,,,,,37.555004,127.154151,2553,5호선,,지하철,
명일,,,,,37.55137,127.143999,2552,5호선,,지하철,
굽은다리(강동구민회관앞),,,,,37.545477,127.142853,2551,5호선,,지하철,
길동,,,,,37.537801,127.140004,2550,5호선,,지하철,
강동,,,,,37.535804,127.132481,2549,5호선,,지하철,
천호(풍납토성),,,,,37.53864,127.123308,2548,5호선,,지하철,
광나루(장신대),,,,,37.545303,127.10357,2547,5호선,,지하철,
아차산(어린이대공원후문),,,,,37.551691,127.089761,2546,5호선,,지하철,
군자(능동),,,,,37.557088,127.079577,2545,5호선,,지하철,
장한평,,,,,37.56144,127.064623,2544,5호선,,지하철,
답십리,,,,,37.566747,127.052704,2543,5호선,,지하철,
마장,,,,,37.5661,127.042973,2542,5호선,,지하철,
왕십리(성동구청),,,,,37.56184,127.037059,2541,5호선,,지하철,
행당,,,,,37.557322,127.029476,2540,5호선,,지하철,
신금호,,,,,37.554548,127.020331,2539,5호선,,지하철,
청구,,,,,37.560276,127.013639,2538,5호선,,지하철,
동대문역사문화공원,,,,,37.564665,127.005353,2537,5호선,,지하철,
을지로4가,,,,,37.567352,126.998032,2536,5호선,,지하철,
종로3가,,,,,37.57254,126.990305,2535,5호선,,지하철,
광화문(세종문화회관),,,,,37.571525,126.97717,2534,5호선,,지하철,
서대문,,,,,37.565773,126.966641,2533,5호선,,지하철,
충정로(경기대입구),,,,,37.560236,126.9629,2532,5호선,,지하철,
애오개,,,,,37.553736,126.95682,2531,5호선,,지하철,
공덕,,,,,37.544431,126.951372,2530,5호선,,지하철,
마포,,,,,37.539574,126.945932,2529,5호선,,지하철,
여의나루,,,,,37.527098,126.932901,2528,5호선,,지하철,
여의도,,,,,37.521747,126.924357,2527,5호선,,지하철,
신길,,,,,37.517623,126.914839,2526,5호선,,지하철,
영등포시장,,,,,37.522669,126.905139,2525,5호선,,지하철,
영등포구청,,,,,37.5242,126.89503,2524,5호선,,지하철,
양평,,,,,37.525569,126.886129,2523,5호선,,지하철,
오목교(목동운동장앞),,,,,37.524496,126.875181,2522,5호선,,지하철,
목동,,,,,37.526065,126.864931,2521,5호선,,지하철,
신정(은행정),,,,,37.524997,126.856191,2520,5호선,,지하철,
까치산,,,,,37.531768,126.846683,2519,5호선,,지하철,
화곡,,,,,37.541513,126.840461,2518,5호선,,지하철,
우장산,,,,,37.548768,126.836318,2517,5호선,,지하철,
발산,,,,,37.558598,126.837668,2516,5호선,,지하철,
마곡,,,,,37.560183,126.825448,2515,5호선,,지하철,
송정,,,,,37.561184,126.811973,2514,5호선,,지하철,
김포공항,,,,,37.562384,126.801292,2513,5호선,,지하철,
개화산,,,,,37.572399,126.806171,2512,5호선,,지하철,
방화,,,,,37.577446,126.812741,2511,5호선,,지하철,
대화,,,,,37.676087,126.747569,1958,일산선,,지하철,
주엽,,,,,37.670072,126.761334,1957,일산선,,지하철,
정발산,,,,,37.659477,126.773359,1956,일산선,,지하철,
마두,,,,,37.652206,126.77762,1955,일산선,,지하철,
백석,,,,,37.643114,126.78787,1954,일산선,,지하철,
대곡,,,,,37.631626,126.811024,1953,일산선,,지하철,
화정,,,,,37.634592,126.83265,1952,일산선,,지하철,
원당,,,,,37.653324,126.843041,1951,일산선,,지하철,
삼송,,,,,37.653083,126.895558,1950,일산선,,지하철,
지축,,,,,37.648017,126.91397,1949,일산선,,지하철,
원흥,,,,,37.650658,126.872642,1948,일산선,,지하철,
소요산,,,,,37.9481,127.061034,1916,경원선,,지하철,
동두천,,,,,37.927878,127.05479,1915,경원선,,지하철,
보산,,,,,37.913702,127.057277,1914,경원선,,지하철,
동두천중앙,,,,,37.901885,127.056482,1913,경원선,,지하철,
지행,,,,,37.892334,127.055716,1912,경원선,,지하철,
덕정,,,,,37.843188,127.061277,1911,경원선,,지하철,
덕계,,,,,37.818486,127.056486,1910,경원선,,지하철,
양주,,,,,37.774381,127.044708,1909,경원선,,지하철,
녹양,,,,,37.75938,127.042292,1908,경원선,,지하철,
가능,,,,,37.748577,127.044213,1907,경원선,,지하철,
의정부,,,,,37.738415,127.045958,1906,경원선,,지하철,
회룡,,,,,37.724416,127.04736,1905,경원선,,지하철,
망월사,,,,,37.709914,127.047455,1904,경원선,,지하철,
도봉산,,,,,37.689534,127.046049,1903,경원선,,지하철,
도봉,,,,,37.679563,127.045595,1902,경원선,,지하철,
방학,,,,,37.667503,127.044273,1901,경원선,,지하철,
인천,,,,,37.476403,126.617326,1891,수인선,,지하철,
신포,,,,,37.46874,126.623853,1890,수인선,,지하철,
숭의,,,,,37.460789,126.638297,1889,수인선,,지하철,
인하대,,,,,37.448493,126.649619,1888,수인선,,지하철,
송도,,,,,37.428514,126.657772,1886,수인선,,지하철,
연수,,,,,37.417804,126.67894,1885,수인선,,지하철,
원인재,,,,,37.413049,126.686648,1884,수인선,,지하철,
남동인더스파크,,,,,37.407722,126.695216,1883,수인선,,지하철,
호구포,,,,,37.401637,126.708627,1882,수인선,,지하철,
인천논현,,,,,37.400614,126.722478,1881,수인선,,지하철,
소래포구,,,,,37.40095,126.733522,1880,수인선,,지하철,
월곶,,,,,37.391769,126.742699,1879,수인선,,지하철,
달월,,,,,37.379681,126.745177,1878,수인선,,지하철,
사리,,,,,37.28998,126.85685,1877,수인선,,지하철,
